Interval Duration,Data Packets,Missing Slots,Max Data Gap,Min Data Gap
1.0035914248009319,0.47256229796040866,2.289737770833435,0.7570254654966306,0.8527002399103489
-0.5655312366273322,-0.5180428500797032,0.2328953412747359,0.5383326508524752,-0.6463559189846131
-0.6833942482706298,-0.6041824281701477,-0.45271880191149716,-1.8261337349381581,-0.7180414629325672
-0.5682735875977382,-0.5180428500797032,0.2328953412747359,0.7318668963400574,-0.641467297911331
1.5979402101871483,0.9032601884126312,3.432428009477157,0.7662966755070064,0.8314635576234447
0.6673239807894176,0.7740508212769645,-0.9097948973689859,-0.3040142709569043,0.8551851110585152
-0.6315193827665082,-0.6041824281701477,-0.45271880191149716,-0.628343650831584,-0.6334533749815924
-0.568245176906418,-0.5180428500797032,0.46143338900348024,0.6022170823302185,-0.6486486609202923
0.7896795978276794,0.7740508212769645,-0.6812568496402415,0.7261584022858176,0.8511375889821209
-0.6829347622797848,-0.6041824281701477,0.004357293545991548,-1.855500111567702,-0.6821901518824796
-0.5683263331849993,-0.5180428500797032,0.004357293545991548,0.638272039423791,-0.6448316938988824
-0.5682416405545447,-0.5611126391249255,0.004357293545991548,0.7490263306878742,-0.6466804038768135
0.5162612182552976,0.6448414541412977,-1.1383329450977302,0.18599498175211487,-0.036631728387863514
-0.568142203134924,-0.5180428500797032,0.2328953412747359,0.732607053975163,-0.6330605774805077
0.6402506298589717,0.1710737746438529,1.604123627647202,1.7644456477666246,0.8865021726939079
-0.566364497029723,-0.5180428500797032,0.6899714367322246,0.6017870213189953,-0.5790978859999721
-0.7181420821475657,-0.7333917953058144,-0.9097948973689859,-2.7668989874265266,-1.055962591392884
1.8611837861623617,2.066144492633632,-0.45271880191149716,-0.261322793416452,0.4346057258482048
0.07523888016921215,0.12800398559863063,-0.9097948973689859,-0.2914134833280568,0.5129773663907089
0.06738110630698962,0.04186440750818613,-0.9097948973689859,-0.301080802164559,0.8910833870272106
-0.5655647420628765,-0.5180428500797032,0.2328953412747359,0.5368885512463666,-0.6417405483468681
-0.6910368441120939,-0.6903220062605923,-0.9097948973689859,-1.7517558147865617,0.8588739919382669
-0.565380012631128,-0.5180428500797032,0.2328953412747359,0.530851852736193,-0.4415632566256158
-0.5682337886546229,-0.5180428500797032,0.004357293545991548,0.6032967618162902,-0.644605408381953
1.6029487633265938,0.9463299774578535,3.432428009477157,0.7455179382278934,0.8724810097204068
-0.511347612855358,-0.47497306103448095,0.9185094844609689,0.6405015662451337,-0.6472696001284405
-0.694120123378342,-0.7333917953058144,-0.9097948973689859,-2.7668989874265266,-1.055962591392884
-0.5088252349590979,-0.47497306103448095,0.9185094844609689,0.56632509572511,-0.7414129142471056
7.403464488296988,7.966705591829082,-0.9097948973689859,0.7265364032798931,0.7106441697354636
-0.5637655181555995,-0.47497306103448095,0.2328953412747359,0.6398836364763758,-0.7323572240318816
1.275085909077965,1.4200976569552983,-0.45271880191149716,-0.30201561899421847,0.6908463217731846
